config_id,run_name,run_id,phase,domain,domain_code,pooling,normalization,convolution,activation,stream_interaction,stream_level,interaction_level,test_auc,test_ap,test_average_precision,auc_above_real,ap_above_real,quadrant_relative_to_real
cx_img_avg_cbn_std_dual_gate_modrelu,cx_img_avg_cbn_std_dual_gate_modrelu,phase1_1184439_213,phase1,Image,0,average,batchnorm,standard,modrelu,dual / modulus_gate,dual,modulus_gate,0.7514570407971423,0.10663327408875083,0.10663327408875083,True,True,both_above
cx_img_avg_cbn_std_dual_gate_magsilu,cx_img_avg_cbn_std_dual_gate_magsilu,phase1_1184439_214,phase1,Image,0,average,batchnorm,standard,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.7257808932935836,0.126498394276798,0.126498394276798,False,True,ap_only
cx_img_avg_cbn_std_dual_gate_crelu,cx_img_avg_cbn_std_dual_gate_crelu,phase1_1184439_215,phase1,Image,0,average,batchnorm,standard,crelu,dual / modulus_gate,dual,modulus_gate,0.7503827250020143,0.09315748715731584,0.09315748715731584,True,False,auc_only
cx_img_avg_cbn_std_dual_gate_card,cx_img_avg_cbn_std_dual_gate_card,phase1_1184439_216,phase1,Image,0,average,batchnorm,standard,cardioid,dual / modulus_gate,dual,modulus_gate,0.7525044986973921,0.15101612824042487,0.15101612824042487,True,True,both_above
cx_img_avg_cbn_std_dual_holo_modrelu,cx_img_avg_cbn_std_dual_holo_modrelu,phase1_1184439_217,phase1,Image,0,average,batchnorm,standard,modrelu,dual / holographic,dual,holographic,0.7074772379340907,0.09117196426390074,0.09117196426390074,False,False,neither
cx_img_avg_cbn_std_dual_holo_magsilu,cx_img_avg_cbn_std_dual_holo_magsilu,phase1_1184439_218,phase1,Image,0,average,batchnorm,standard,magnitude_silu,dual / holographic,dual,holographic,0.7604947224236565,0.14503591417043263,0.14503591417043263,True,True,both_above
cx_img_avg_cbn_std_dual_holo_crelu,cx_img_avg_cbn_std_dual_holo_crelu,phase1_1184439_219,phase1,Image,0,average,batchnorm,standard,crelu,dual / holographic,dual,holographic,0.7895818225767464,0.17951899015485048,0.17951899015485048,True,True,both_above
cx_img_avg_cbn_std_dual_holo_card,cx_img_avg_cbn_std_dual_holo_card,phase1_1184439_220,phase1,Image,0,average,batchnorm,standard,cardioid,dual / holographic,dual,holographic,0.7273117933016411,0.08737073377180633,0.08737073377180633,True,False,auc_only
cx_img_avg_cbn_wl_single_none_modrelu,cx_img_avg_cbn_wl_single_none_modrelu,phase1_1184439_221,phase1,Image,0,average,batchnorm,widely_linear,modrelu,complex_only / none,complex_only,none,0.6637391561249429,0.12957210625065638,0.12957210625065638,False,True,ap_only
cx_img_avg_cbn_wl_single_none_magsilu,cx_img_avg_cbn_wl_single_none_magsilu,phase1_1184439_222,phase1,Image,0,average,batchnorm,widely_linear,magnitude_silu,complex_only / none,complex_only,none,0.6094996374184192,0.07495047866488702,0.07495047866488702,False,False,neither
cx_img_avg_cbn_wl_single_none_crelu,cx_img_avg_cbn_wl_single_none_crelu,phase1_1184439_223,phase1,Image,0,average,batchnorm,widely_linear,crelu,complex_only / none,complex_only,none,0.7364031907179115,0.10644146246309097,0.10644146246309097,True,True,both_above
cx_img_avg_cbn_wl_single_none_card,cx_img_avg_cbn_wl_single_none_card,phase1_1184439_224,phase1,Image,0,average,batchnorm,widely_linear,cardioid,complex_only / none,complex_only,none,0.6738780114414632,0.08923761739302385,0.08923761739302385,False,False,neither
cx_img_avg_cbn_wl_single_holo_modrelu,cx_img_avg_cbn_wl_single_holo_modrelu,phase1_1184439_225,phase1,Image,0,average,batchnorm,widely_linear,modrelu,complex_only / holographic,complex_only,holographic,0.7100958826847151,0.12022576679691323,0.12022576679691323,False,True,ap_only
cx_img_avg_cbn_wl_single_holo_magsilu,cx_img_avg_cbn_wl_single_holo_magsilu,phase1_1184439_226,phase1,Image,0,average,batchnorm,widely_linear,magnitude_silu,complex_only / holographic,complex_only,holographic,0.6138506163886874,0.06383363926790468,0.06383363926790468,False,False,neither
cx_img_avg_cbn_wl_single_holo_crelu,cx_img_avg_cbn_wl_single_holo_crelu,phase1_1184439_227,phase1,Image,0,average,batchnorm,widely_linear,crelu,complex_only / holographic,complex_only,holographic,0.714916874815352,0.11710790820696027,0.11710790820696027,False,True,ap_only
cx_img_avg_cbn_wl_single_holo_card,cx_img_avg_cbn_wl_single_holo_card,phase1_1184439_228,phase1,Image,0,average,batchnorm,widely_linear,cardioid,complex_only / holographic,complex_only,holographic,0.7618779040098838,0.13523036531200336,0.13523036531200336,True,True,both_above
cx_img_avg_cbn_wl_dual_none_modrelu,cx_img_avg_cbn_wl_dual_none_modrelu,phase1_1184439_229,phase1,Image,0,average,batchnorm,widely_linear,modrelu,dual / none,dual,none,0.6559772245051433,0.0783737677100746,0.0783737677100746,False,False,neither
cx_img_avg_cbn_wl_dual_none_magsilu,cx_img_avg_cbn_wl_dual_none_magsilu,phase1_1184439_230,phase1,Image,0,average,batchnorm,widely_linear,magnitude_silu,dual / none,dual,none,0.7349662933419279,0.10014741090914586,0.10014741090914586,True,False,auc_only
cx_img_avg_cbn_wl_dual_none_crelu,cx_img_avg_cbn_wl_dual_none_crelu,phase1_1184439_231,phase1,Image,0,average,batchnorm,widely_linear,crelu,dual / none,dual,none,0.7387398275723148,0.12697517719836335,0.12697517719836335,True,True,both_above
cx_img_avg_cbn_wl_dual_none_card,cx_img_avg_cbn_wl_dual_none_card,phase1_1184439_232,phase1,Image,0,average,batchnorm,widely_linear,cardioid,dual / none,dual,none,0.7648054145516074,0.1604006416699755,0.1604006416699755,True,True,both_above
cx_img_avg_cbn_wl_dual_gate_modrelu,cx_img_avg_cbn_wl_dual_gate_modrelu,phase1_1184439_233,phase1,Image,0,average,batchnorm,widely_linear,modrelu,dual / modulus_gate,dual,modulus_gate,0.6686004350978969,0.08661068606980539,0.08661068606980539,False,False,neither
cx_img_avg_cbn_wl_dual_gate_magsilu,cx_img_avg_cbn_wl_dual_gate_magsilu,phase1_1184439_234,phase1,Image,0,average,batchnorm,widely_linear,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.756922622404856,0.18329653876617874,0.18329653876617874,True,True,both_above
cx_img_avg_cbn_wl_dual_gate_crelu,cx_img_avg_cbn_wl_dual_gate_crelu,phase1_1184439_235,phase1,Image,0,average,batchnorm,widely_linear,crelu,dual / modulus_gate,dual,modulus_gate,0.7328445196465501,0.10273130538075245,0.10273130538075245,True,False,auc_only
cx_img_avg_cbn_wl_dual_gate_card,cx_img_avg_cbn_wl_dual_gate_card,phase1_1184439_236,phase1,Image,0,average,batchnorm,widely_linear,cardioid,dual / modulus_gate,dual,modulus_gate,0.7892998146805253,0.2142406784274365,0.2142406784274365,True,True,both_above
cx_img_avg_cbn_wl_dual_holo_modrelu,cx_img_avg_cbn_wl_dual_holo_modrelu,phase1_1184439_237,phase1,Image,0,average,batchnorm,widely_linear,modrelu,dual / holographic,dual,holographic,0.7547605618671609,0.1616711610164555,0.1616711610164555,True,True,both_above
cx_img_avg_cbn_wl_dual_holo_magsilu,cx_img_avg_cbn_wl_dual_holo_magsilu,phase1_1184439_238,phase1,Image,0,average,batchnorm,widely_linear,magnitude_silu,dual / holographic,dual,holographic,0.782249617274998,0.14423741656260874,0.14423741656260874,True,True,both_above
cx_img_avg_cbn_wl_dual_holo_crelu,cx_img_avg_cbn_wl_dual_holo_crelu,phase1_1184439_239,phase1,Image,0,average,batchnorm,widely_linear,crelu,dual / holographic,dual,holographic,0.7639996777052616,0.16567355290981964,0.16567355290981964,True,True,both_above
cx_img_avg_cbn_wl_dual_holo_card,cx_img_avg_cbn_wl_dual_holo_card,phase1_1184439_240,phase1,Image,0,average,batchnorm,widely_linear,cardioid,dual / holographic,dual,holographic,0.6173018558805361,0.10526906219161258,0.10526906219161258,False,False,neither
cx_ksp_max_rms_std_single_none_modrelu,cx_ksp_max_rms_std_single_none_modrelu,phase1_1184439_241,phase1,Fourier,1,max,rms,standard,modrelu,complex_only / none,complex_only,none,0.6998093089463647,0.10521291194379107,0.10521291194379107,False,False,neither
cx_ksp_max_rms_std_single_none_magsilu,cx_ksp_max_rms_std_single_none_magsilu,phase1_1184439_242,phase1,Fourier,1,max,rms,standard,magnitude_silu,complex_only / none,complex_only,none,0.709800445841055,0.11205890586924455,0.11205890586924455,False,True,ap_only
cx_ksp_max_rms_std_single_none_crelu,cx_ksp_max_rms_std_single_none_crelu,phase1_1184439_243,phase1,Fourier,1,max,rms,standard,crelu,complex_only / none,complex_only,none,0.6223779980125158,0.10010703318862083,0.10010703318862083,False,False,neither
cx_ksp_max_rms_std_single_none_card,cx_ksp_max_rms_std_single_none_card,phase1_1184439_244,phase1,Fourier,1,max,rms,standard,cardioid,complex_only / none,complex_only,none,0.6256546611876561,0.0988337911172546,0.0988337911172546,False,False,neither
cx_ksp_max_rms_std_single_holo_modrelu,cx_ksp_max_rms_std_single_holo_modrelu,phase1_1184439_245,phase1,Fourier,1,max,rms,standard,modrelu,complex_only / holographic,complex_only,holographic,0.679504740418446,0.10540880465895212,0.10540880465895212,False,False,neither
cx_ksp_max_rms_std_single_holo_magsilu,cx_ksp_max_rms_std_single_holo_magsilu,phase1_1184439_246,phase1,Fourier,1,max,rms,standard,magnitude_silu,complex_only / holographic,complex_only,holographic,0.606934708457551,0.09609197871618785,0.09609197871618785,False,False,neither
cx_ksp_max_rms_std_single_holo_crelu,cx_ksp_max_rms_std_single_holo_crelu,phase1_1184439_247,phase1,Fourier,1,max,rms,standard,crelu,complex_only / holographic,complex_only,holographic,0.6734617140708511,0.09679632927020407,0.09679632927020407,False,False,neither
cx_ksp_max_rms_std_single_holo_card,cx_ksp_max_rms_std_single_holo_card,phase1_1184439_248,phase1,Fourier,1,max,rms,standard,cardioid,complex_only / holographic,complex_only,holographic,0.6188864716783499,0.11905165466352223,0.11905165466352223,False,True,ap_only
cx_ksp_max_rms_std_dual_none_modrelu,cx_ksp_max_rms_std_dual_none_modrelu,phase1_1184439_249,phase1,Fourier,1,max,rms,standard,modrelu,dual / none,dual,none,0.7010582010582009,0.12559567840283115,0.12559567840283115,False,True,ap_only
cx_ksp_max_rms_std_dual_none_magsilu,cx_ksp_max_rms_std_dual_none_magsilu,phase1_1184439_250,phase1,Fourier,1,max,rms,standard,magnitude_silu,dual / none,dual,none,0.6918325141675395,0.10224476895984297,0.10224476895984297,False,False,neither
cx_ksp_max_rms_std_dual_none_crelu,cx_ksp_max_rms_std_dual_none_crelu,phase1_1184439_251,phase1,Fourier,1,max,rms,standard,crelu,dual / none,dual,none,0.6262455348749765,0.08732120658719787,0.08732120658719787,False,False,neither
cx_ksp_max_rms_std_dual_none_card,cx_ksp_max_rms_std_dual_none_card,phase1_1184439_252,phase1,Fourier,1,max,rms,standard,cardioid,dual / none,dual,none,0.5597722450514329,0.06795915953937942,0.06795915953937942,False,False,neither
cx_ksp_max_rms_std_dual_gate_modrelu,cx_ksp_max_rms_std_dual_gate_modrelu,phase1_1184439_253,phase1,Fourier,1,max,rms,standard,modrelu,dual / modulus_gate,dual,modulus_gate,0.7454140144495475,0.15262602800846262,0.15262602800846262,True,True,both_above
cx_ksp_max_rms_std_dual_gate_magsilu,cx_ksp_max_rms_std_dual_gate_magsilu,phase1_1184439_254,phase1,Fourier,1,max,rms,standard,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.669540461418634,0.09058739231353047,0.09058739231353047,False,False,neither
cx_ksp_max_rms_std_dual_gate_crelu,cx_ksp_max_rms_std_dual_gate_crelu,phase1_1184439_255,phase1,Fourier,1,max,rms,standard,crelu,dual / modulus_gate,dual,modulus_gate,0.6480944323583918,0.09149654574025583,0.09149654574025583,False,False,neither
cx_ksp_max_rms_std_dual_gate_card,cx_ksp_max_rms_std_dual_gate_card,phase1_1184439_256,phase1,Fourier,1,max,rms,standard,cardioid,dual / modulus_gate,dual,modulus_gate,0.6533317218596407,0.09544314324744632,0.09544314324744632,False,False,neither
cx_ksp_max_rms_std_dual_holo_modrelu,cx_ksp_max_rms_std_dual_holo_modrelu,phase1_1184439_257,phase1,Fourier,1,max,rms,standard,modrelu,dual / holographic,dual,holographic,0.7026965326457711,0.09979637539437644,0.09979637539437644,False,False,neither
cx_ksp_max_rms_std_dual_holo_magsilu,cx_ksp_max_rms_std_dual_holo_magsilu,phase1_1184439_258,phase1,Fourier,1,max,rms,standard,magnitude_silu,dual / holographic,dual,holographic,0.5539440818628636,0.08681718860230302,0.08681718860230302,False,False,neither
cx_ksp_max_rms_std_dual_holo_crelu,cx_ksp_max_rms_std_dual_holo_crelu,phase1_1184439_259,phase1,Fourier,1,max,rms,standard,crelu,dual / holographic,dual,holographic,0.6599521929471168,0.08266423744369757,0.08266423744369757,False,False,neither
cx_ksp_max_rms_std_dual_holo_card,cx_ksp_max_rms_std_dual_holo_card,phase1_1184439_260,phase1,Fourier,1,max,rms,standard,cardioid,dual / holographic,dual,holographic,0.6026911610667955,0.07890412732743941,0.07890412732743941,False,False,neither
cx_ksp_max_rms_wl_single_none_modrelu,cx_ksp_max_rms_wl_single_none_modrelu,phase1_1184439_261,phase1,Fourier,1,max,rms,widely_linear,modrelu,complex_only / none,complex_only,none,0.6878306878306879,0.10414002784602212,0.10414002784602212,False,False,neither
cx_ksp_max_rms_wl_single_none_magsilu,cx_ksp_max_rms_wl_single_none_magsilu,phase1_1184439_262,phase1,Fourier,1,max,rms,widely_linear,magnitude_silu,complex_only / none,complex_only,none,0.7321327854322778,0.11370019627823687,0.11370019627823687,True,True,both_above
cx_ksp_max_rms_wl_single_none_crelu,cx_ksp_max_rms_wl_single_none_crelu,phase1_1184439_263,phase1,Fourier,1,max,rms,widely_linear,crelu,complex_only / none,complex_only,none,0.6504444981602341,0.08480696570421631,0.08480696570421631,False,False,neither
cx_ksp_max_rms_wl_single_none_card,cx_ksp_max_rms_wl_single_none_card,phase1_1184439_264,phase1,Fourier,1,max,rms,widely_linear,cardioid,complex_only / none,complex_only,none,0.6374184191443074,0.10045099242189677,0.10045099242189677,False,False,neither
cx_ksp_max_rms_wl_single_holo_modrelu,cx_ksp_max_rms_wl_single_holo_modrelu,phase1_1184439_265,phase1,Fourier,1,max,rms,widely_linear,modrelu,complex_only / holographic,complex_only,holographic,0.5597319582091156,0.06481619062850465,0.06481619062850465,False,False,neither
cx_ksp_max_rms_wl_single_holo_magsilu,cx_ksp_max_rms_wl_single_holo_magsilu,phase1_1184439_266,phase1,Fourier,1,max,rms,widely_linear,magnitude_silu,complex_only / holographic,complex_only,holographic,0.5586576424139876,0.07154098715051421,0.07154098715051421,False,False,neither
cx_ksp_max_rms_wl_single_holo_crelu,cx_ksp_max_rms_wl_single_holo_crelu,phase1_1184439_267,phase1,Fourier,1,max,rms,widely_linear,crelu,complex_only / holographic,complex_only,holographic,0.6353235033438079,0.07455854481684457,0.07455854481684457,False,False,neither
cx_ksp_max_rms_wl_single_holo_card,cx_ksp_max_rms_wl_single_holo_card,phase1_1184439_268,phase1,Fourier,1,max,rms,widely_linear,cardioid,complex_only / holographic,complex_only,holographic,0.6115005505868449,0.13498366067002912,0.13498366067002912,False,True,ap_only
cx_ksp_max_rms_wl_dual_none_modrelu,cx_ksp_max_rms_wl_dual_none_modrelu,phase1_1184439_269,phase1,Fourier,1,max,rms,widely_linear,modrelu,dual / none,dual,none,0.5990384873633605,0.08323588690036707,0.08323588690036707,False,False,neither
cx_ksp_max_rms_wl_dual_none_magsilu,cx_ksp_max_rms_wl_dual_none_magsilu,phase1_1184439_270,phase1,Fourier,1,max,rms,widely_linear,magnitude_silu,dual / none,dual,none,0.6218139822200736,0.07919403905077631,0.07919403905077631,False,False,neither
cx_ksp_max_rms_wl_dual_none_crelu,cx_ksp_max_rms_wl_dual_none_crelu,phase1_1184439_271,phase1,Fourier,1,max,rms,widely_linear,crelu,dual / none,dual,none,0.6136357532296618,0.07923349999522729,0.07923349999522729,False,False,neither
cx_ksp_max_rms_wl_dual_none_card,cx_ksp_max_rms_wl_dual_none_card,phase1_1184439_272,phase1,Fourier,1,max,rms,widely_linear,cardioid,dual / none,dual,none,0.6653506298176348,0.08622116808436676,0.08622116808436676,False,False,neither
cx_ksp_max_rms_wl_dual_gate_modrelu,cx_ksp_max_rms_wl_dual_gate_modrelu,phase1_1184439_273,phase1,Fourier,1,max,rms,widely_linear,modrelu,dual / modulus_gate,dual,modulus_gate,0.6640480219160422,0.08660817937640328,0.08660817937640328,False,False,neither
cx_ksp_max_rms_wl_dual_gate_magsilu,cx_ksp_max_rms_wl_dual_gate_magsilu,phase1_1184439_274,phase1,Fourier,1,max,rms,widely_linear,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.6951628931324363,0.09154468909108937,0.09154468909108937,False,False,neither
cx_ksp_max_rms_wl_dual_gate_crelu,cx_ksp_max_rms_wl_dual_gate_crelu,phase1_1184439_275,phase1,Fourier,1,max,rms,widely_linear,crelu,dual / modulus_gate,dual,modulus_gate,0.6740391588107324,0.08704877807203273,0.08704877807203273,False,False,neither
cx_ksp_max_rms_wl_dual_gate_card,cx_ksp_max_rms_wl_dual_gate_card,phase1_1184439_276,phase1,Fourier,1,max,rms,widely_linear,cardioid,dual / modulus_gate,dual,modulus_gate,0.6631617113850616,0.09733522581793241,0.09733522581793241,False,False,neither
cx_ksp_max_rms_wl_dual_holo_modrelu,cx_ksp_max_rms_wl_dual_holo_modrelu,phase1_1184439_277,phase1,Fourier,1,max,rms,widely_linear,modrelu,dual / holographic,dual,holographic,0.534190100179948,0.07126726977352013,0.07126726977352013,False,False,neither
cx_ksp_max_rms_wl_dual_holo_magsilu,cx_ksp_max_rms_wl_dual_holo_magsilu,phase1_1184439_278,phase1,Fourier,1,max,rms,widely_linear,magnitude_silu,dual / holographic,dual,holographic,0.6377944296726024,0.10886857599830435,0.10886857599830435,False,True,ap_only
cx_ksp_max_rms_wl_dual_holo_crelu,cx_ksp_max_rms_wl_dual_holo_crelu,phase1_1184439_279,phase1,Fourier,1,max,rms,widely_linear,crelu,dual / holographic,dual,holographic,0.6899793194209437,0.08772376344227628,0.08772376344227628,False,False,neither
cx_ksp_max_rms_wl_dual_holo_card,cx_ksp_max_rms_wl_dual_holo_card,phase1_1184439_280,phase1,Fourier,1,max,rms,widely_linear,cardioid,dual / holographic,dual,holographic,0.5946472215507748,0.08147603707326265,0.08147603707326265,False,False,neither
cx_ksp_max_cbn_std_single_none_modrelu,cx_ksp_max_cbn_std_single_none_modrelu,phase1_1184439_281,phase1,Fourier,1,max,batchnorm,standard,modrelu,complex_only / none,complex_only,none,0.6670158193000832,0.08634438066414098,0.08634438066414098,False,False,neither
cx_ksp_max_cbn_std_single_none_magsilu,cx_ksp_max_cbn_std_single_none_magsilu,phase1_1184439_282,phase1,Fourier,1,max,batchnorm,standard,magnitude_silu,complex_only / none,complex_only,none,0.7095050089973948,0.09629747247006615,0.09629747247006615,False,False,neither
cx_ksp_max_cbn_std_single_none_crelu,cx_ksp_max_cbn_std_single_none_crelu,phase1_1184439_283,phase1,Fourier,1,max,batchnorm,standard,crelu,complex_only / none,complex_only,none,0.65080707974109,0.10802957327385078,0.10802957327385078,False,True,ap_only
cx_ksp_max_cbn_std_single_none_card,cx_ksp_max_cbn_std_single_none_card,phase1_1184439_284,phase1,Fourier,1,max,batchnorm,standard,cardioid,complex_only / none,complex_only,none,0.6651760535009267,0.11877598331487654,0.11877598331487654,False,True,ap_only
cx_ksp_max_cbn_std_single_holo_modrelu,cx_ksp_max_cbn_std_single_holo_modrelu,phase1_1184439_285,phase1,Fourier,1,max,batchnorm,standard,modrelu,complex_only / holographic,complex_only,holographic,0.6586630139929632,0.07377732036079068,0.07377732036079068,False,False,neither
cx_ksp_max_cbn_std_single_holo_magsilu,cx_ksp_max_cbn_std_single_holo_magsilu,phase1_1184439_286,phase1,Fourier,1,max,batchnorm,standard,magnitude_silu,complex_only / holographic,complex_only,holographic,0.7145677221819353,0.11348643434291057,0.11348643434291057,False,True,ap_only
cx_ksp_max_cbn_std_single_holo_crelu,cx_ksp_max_cbn_std_single_holo_crelu,phase1_1184439_287,phase1,Fourier,1,max,batchnorm,standard,crelu,complex_only / holographic,complex_only,holographic,0.6385464507291918,0.09263073605117819,0.09263073605117819,False,False,neither
cx_ksp_max_cbn_std_single_holo_card,cx_ksp_max_cbn_std_single_holo_card,phase1_1184439_288,phase1,Fourier,1,max,batchnorm,standard,cardioid,complex_only / holographic,complex_only,holographic,0.6637660140198212,0.0867778889579188,0.0867778889579188,False,False,neither
cx_ksp_max_cbn_std_dual_none_modrelu,cx_ksp_max_cbn_std_dual_none_modrelu,phase1_1184439_289,phase1,Fourier,1,max,batchnorm,standard,modrelu,dual / none,dual,none,0.6576692718824698,0.09380469651281485,0.09380469651281485,False,False,neither
cx_ksp_max_cbn_std_dual_none_magsilu,cx_ksp_max_cbn_std_dual_none_magsilu,phase1_1184439_290,phase1,Fourier,1,max,batchnorm,standard,magnitude_silu,dual / none,dual,none,0.7024413826444283,0.1254995475686963,0.1254995475686963,False,True,ap_only
cx_ksp_max_cbn_std_dual_none_crelu,cx_ksp_max_cbn_std_dual_none_crelu,phase1_1184439_291,phase1,Fourier,1,max,batchnorm,standard,crelu,dual / none,dual,none,0.5795127977869096,0.08328530800773806,0.08328530800773806,False,False,neither
cx_ksp_max_cbn_std_dual_none_card,cx_ksp_max_cbn_std_dual_none_card,phase1_1184439_292,phase1,Fourier,1,max,batchnorm,standard,cardioid,dual / none,dual,none,0.6146563532350334,0.07270502054787871,0.07270502054787871,False,False,neither
cx_ksp_max_cbn_std_dual_gate_modrelu,cx_ksp_max_cbn_std_dual_gate_modrelu,phase1_1184439_293,phase1,Fourier,1,max,batchnorm,standard,modrelu,dual / modulus_gate,dual,modulus_gate,0.7264657696129777,0.12233433505002203,0.12233433505002203,False,True,ap_only
cx_ksp_max_cbn_std_dual_gate_magsilu,cx_ksp_max_cbn_std_dual_gate_magsilu,phase1_1184439_294,phase1,Fourier,1,max,batchnorm,standard,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.6034834689657025,0.0779393553581355,0.0779393553581355,False,False,neither
cx_ksp_max_cbn_std_dual_gate_crelu,cx_ksp_max_cbn_std_dual_gate_crelu,phase1_1184439_295,phase1,Fourier,1,max,batchnorm,standard,crelu,dual / modulus_gate,dual,modulus_gate,0.6499207692101092,0.11817204109639703,0.11817204109639703,False,True,ap_only
cx_ksp_max_cbn_std_dual_gate_card,cx_ksp_max_cbn_std_dual_gate_card,phase1_1184439_296,phase1,Fourier,1,max,batchnorm,standard,cardioid,dual / modulus_gate,dual,modulus_gate,0.6713399403754734,0.10099561666975451,0.10099561666975451,False,False,neither
cx_ksp_max_cbn_std_dual_holo_modrelu,cx_ksp_max_cbn_std_dual_holo_modrelu,phase1_1184439_297,phase1,Fourier,1,max,batchnorm,standard,modrelu,dual / holographic,dual,holographic,0.6181613085166384,0.06842700143286712,0.06842700143286712,False,False,neither
cx_ksp_max_cbn_std_dual_holo_magsilu,cx_ksp_max_cbn_std_dual_holo_magsilu,phase1_1184439_298,phase1,Fourier,1,max,batchnorm,standard,magnitude_silu,dual / holographic,dual,holographic,0.6614696640077351,0.08289975730804253,0.08289975730804253,False,False,neither
cx_ksp_max_cbn_std_dual_holo_crelu,cx_ksp_max_cbn_std_dual_holo_crelu,phase1_1184439_299,phase1,Fourier,1,max,batchnorm,standard,crelu,dual / holographic,dual,holographic,0.5478607686729514,0.05731347181978571,0.05731347181978571,False,False,neither
cx_ksp_max_cbn_std_dual_holo_card,cx_ksp_max_cbn_std_dual_holo_card,phase1_1184439_300,phase1,Fourier,1,max,batchnorm,standard,cardioid,dual / holographic,dual,holographic,0.5763301372438427,0.05881576946644124,0.05881576946644124,False,False,neither
cx_ksp_max_cbn_wl_single_none_modrelu,cx_ksp_max_cbn_wl_single_none_modrelu,phase1_1184439_301,phase1,Fourier,1,max,batchnorm,widely_linear,modrelu,complex_only / none,complex_only,none,0.7268686380361506,0.09748147411496942,0.09748147411496942,True,False,auc_only
cx_ksp_max_cbn_wl_single_none_magsilu,cx_ksp_max_cbn_wl_single_none_magsilu,phase1_1184439_302,phase1,Fourier,1,max,batchnorm,widely_linear,magnitude_silu,complex_only / none,complex_only,none,0.6620336798001771,0.09994597994906884,0.09994597994906884,False,False,neither
cx_ksp_max_cbn_wl_single_none_crelu,cx_ksp_max_cbn_wl_single_none_crelu,phase1_1184439_303,phase1,Fourier,1,max,batchnorm,widely_linear,crelu,complex_only / none,complex_only,none,0.6731125614374345,0.08488622572831625,0.08488622572831625,False,False,neither
cx_ksp_max_cbn_wl_single_none_card,cx_ksp_max_cbn_wl_single_none_card,phase1_1184439_304,phase1,Fourier,1,max,batchnorm,widely_linear,cardioid,complex_only / none,complex_only,none,0.6701179061585153,0.12723444913743173,0.12723444913743173,False,True,ap_only
cx_ksp_max_cbn_wl_single_holo_modrelu,cx_ksp_max_cbn_wl_single_holo_modrelu,phase1_1184439_305,phase1,Fourier,1,max,batchnorm,widely_linear,modrelu,complex_only / holographic,complex_only,holographic,0.5036929605457524,0.06255374280475025,0.06255374280475025,False,False,neither
cx_ksp_max_cbn_wl_single_holo_magsilu,cx_ksp_max_cbn_wl_single_holo_magsilu,phase1_1184439_306,phase1,Fourier,1,max,batchnorm,widely_linear,magnitude_silu,complex_only / holographic,complex_only,holographic,0.6664786614025192,0.0850384182326248,0.0850384182326248,False,False,neither
cx_ksp_max_cbn_wl_single_holo_crelu,cx_ksp_max_cbn_wl_single_holo_crelu,phase1_1184439_307,phase1,Fourier,1,max,batchnorm,widely_linear,crelu,complex_only / holographic,complex_only,holographic,0.6465366744554562,0.14122464579872399,0.14122464579872399,False,True,ap_only
cx_ksp_max_cbn_wl_single_holo_card,cx_ksp_max_cbn_wl_single_holo_card,phase1_1184439_308,phase1,Fourier,1,max,batchnorm,widely_linear,cardioid,complex_only / holographic,complex_only,holographic,0.67452260091854,0.1001220644258423,0.1001220644258423,False,False,neither
cx_ksp_max_cbn_wl_dual_none_modrelu,cx_ksp_max_cbn_wl_dual_none_modrelu,phase1_1184439_309,phase1,Fourier,1,max,batchnorm,widely_linear,modrelu,dual / none,dual,none,0.638304729675288,0.08198203235071799,0.08198203235071799,False,False,neither
cx_ksp_max_cbn_wl_dual_none_magsilu,cx_ksp_max_cbn_wl_dual_none_magsilu,phase1_1184439_310,phase1,Fourier,1,max,batchnorm,widely_linear,magnitude_silu,dual / none,dual,none,0.5849918083420622,0.05960884368856409,0.05960884368856409,False,False,neither
cx_ksp_max_cbn_wl_dual_none_crelu,cx_ksp_max_cbn_wl_dual_none_crelu,phase1_1184439_311,phase1,Fourier,1,max,batchnorm,widely_linear,crelu,dual / none,dual,none,0.5657615556092714,0.06612887677996963,0.06612887677996963,False,False,neither
cx_ksp_max_cbn_wl_dual_none_card,cx_ksp_max_cbn_wl_dual_none_card,phase1_1184439_312,phase1,Fourier,1,max,batchnorm,widely_linear,cardioid,dual / none,dual,none,0.6758453522412914,0.08127613809780693,0.08127613809780693,False,False,neither
cx_ksp_max_cbn_wl_dual_gate_modrelu,cx_ksp_max_cbn_wl_dual_gate_modrelu,phase1_1184439_313,phase1,Fourier,1,max,batchnorm,widely_linear,modrelu,dual / modulus_gate,dual,modulus_gate,0.622539145381785,0.07384895473621624,0.07384895473621624,False,False,neither
cx_ksp_max_cbn_wl_dual_gate_magsilu,cx_ksp_max_cbn_wl_dual_gate_magsilu,phase1_1184439_314,phase1,Fourier,1,max,batchnorm,widely_linear,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.6018988531678887,0.08500350252162739,0.08500350252162739,False,False,neither
